file_scenario,file_period,geo_name,ensmean,ensmax,ensmin
rcp45diff,2030,3182,2.82,2.95,2.25
rcp45diff,2030,3183,2.82,2.95,2.25
rcp45diff,2030,3184,2.82,2.95,2.25
rcp45diff,2030,3185,2.82,2.95,2.25
rcp45diff,2030,3195,2.35,2.65,2.03
rcp45diff,2030,3196,2.35,2.65,2.03
rcp45diff,2030,3197,2.28,2.72,1.98
rcp45diff,2030,3198,2.14,2.85,1.9
rcp45diff,2030,3199,1.93,2.5,1.62
rcp45diff,2030,3200,2.14,2.85,1.9
rcp45diff,2030,3201,2.14,2.85,1.9
rcp45diff,2030,3205,2.82,2.95,2.25
rcp45diff,2030,3206,2.82,2.95,2.25
rcp45diff,2030,3207,2.75,3,2.4
rcp45diff,2030,3211,2.62,2.51,2.19
rcp45diff,2030,3212,2.56,2.29,2.26
rcp45diff,2030,3213,2.46,2.29,1.85
rcp45diff,2030,3214,2.39,2.3,2.15
rcp45diff,2030,3215,2.19,1.98,1.98
rcp45diff,2030,3216,2.08,1.93,1.78
rcp45diff,2030,3217,1.97,1.76,1.64
rcp45diff,2030,3218,2.3,2.05,1.91
rcp45diff,2030,3219,2.43,2.25,2.05
rcp45diff,2030,3220,1.99,1.65,1.8
rcp45diff,2030,3221,2.28,2,1.86
rcp45diff,2030,3222,1.71,1.45,1.32
rcp45diff,2030,3223,1.58,1.6,0.9
rcp45diff,2030,3224,1.84,1.5,1.65
rcp45diff,2030,3225,1.64,1.42,1.15
rcp45diff,2030,3226,1.69,1.25,1.4
rcp45diff,2030,3227,1.84,1.57,1.55
rcp45diff,2030,3228,1.87,1.68,1.54
rcp45diff,2030,3231,1.43,1.33,0.75
rcp45diff,2030,3232,1,0.86,0.59
rcp45diff,2030,3233,0.93,1.09,0.6
rcp45diff,2030,3234,0.83,0.85,0.52
rcp45diff,2030,3235,1.52,1.4,0.85
rcp45diff,2030,3236,1.17,1.37,0.76
rcp45diff,2030,3237,1.03,1.37,0.84
rcp45diff,2030,3238,0.99,1.29,0.81
rcp45diff,2030,3239,1.31,1.71,1.1
rcp45diff,2030,3240,1.99,1.78,1.52
rcp45diff,2030,3241,2.18,2.04,1.44
rcp45diff,2030,3242,2.13,2.03,1.33
rcp45diff,2030,3243,1.77,1.8,1.15
rcp45diff,2030,3249,1.88,2.13,1.34
rcp45diff,2030,3250,2.17,2.47,1.42
rcp45diff,2030,3251,2.92,3.37,2
rcp45diff,2030,3254,2.52,3.07,1.77
rcp45diff,2030,3260,2.65,2.9,2.02
rcp45diff,2030,3264,2.31,2.45,1.73
rcp45diff,2030,3265,2.32,2.39,1.82
rcp45diff,2030,3266,1.93,2.27,1.55
rcp45diff,2030,3267,1.85,2.14,1.49
rcp45diff,2030,3268,1.79,2.12,1.46
rcp45diff,2030,3269,1.58,2.17,1.32
rcp45diff,2030,3270,1.91,2.68,1.5
rcp45diff,2030,3271,3.22,3.45,2.14
rcp45diff,2030,3272,2.81,3.03,1.93
rcp45diff,2030,3273,2.5,2.59,1.76
rcp45diff,2030,3274,2.42,2.59,1.62
rcp45diff,2030,3276,2.06,2.22,1.78
rcp45diff,2030,3278,2.01,1.87,1.7
rcp45diff,2030,3279,2.05,2.05,1.73
rcp45diff,2030,3281,1.98,1.87,1.77
rcp45diff,2030,3282,1.93,1.8,1.71
rcp45diff,2030,3283,1.97,1.99,1.69
rcp45diff,2030,3284,1.98,2.06,1.67
rcp45diff,2030,3285,1.8,1.6,1.56
rcp45diff,2030,3286,2.24,2.63,1.76
rcp45diff,2030,3287,2.22,2.56,1.77
rcp45diff,2030,3289,2.48,2.84,1.66
rcp45diff,2030,3292,1.47,1.46,1.22
rcp45diff,2030,3293,2.8,2.92,1.58
rcp45diff,2030,3294,3.02,3.42,1.52
rcp45diff,2030,3300,2.78,3.38,1.45
rcp45diff,2030,3301,2.71,3.24,1.54
rcp45diff,2030,3302,2.73,3.2,1.6
rcp45diff,2030,3303,2.29,2.53,1.74
rcp45diff,2030,3304,1.94,2.11,1.54
rcp45diff,2030,3305,1.28,1.48,1.13
rcp45diff,2030,3309,2.62,2.91,1.59
rcp45diff,2030,3310,2.96,3.47,1.62
rcp45diff,2030,3311,3.15,3.71,1.49
rcp45diff,2030,3312,3.4,4.06,1.4
rcp45diff,2030,3314,3.58,4.36,1.59
rcp45diff,2030,3315,3.53,4.54,1.46
rcp45diff,2030,3317,4.5,5.66,1.46
rcp45diff,2030,3318,4.74,5.81,1.48
rcp45diff,2030,3319,5.09,6.15,1.77
rcp45diff,2030,3321,2.64,2.67,1.67
rcp45diff,2030,3322,3.06,3.21,1.93
rcp45diff,2030,3323,3.13,3.23,1.92
rcp45diff,2030,3324,3.22,3.33,2.12
rcp45diff,2030,3325,3.31,3.44,2.26
rcp45diff,2030,3328,2.44,2.59,1.61
rcp45diff,2030,3329,2.67,2.92,1.68
rcp45diff,2030,3330,2.9,3.1,1.73
rcp45diff,2030,3331,2.4,2.4,1.75
rcp45diff,2030,3332,2.46,2.65,1.63
rcp45diff,2030,3333,2.44,2.79,1.71
rcp45diff,2030,3334,2.25,2.41,1.66
rcp45diff,2030,3335,3.32,3.82,2.45
rcp45diff,2030,3336,3.16,3.64,2.25
rcp45diff,2030,3337,3.03,3.48,2.07
rcp45diff,2030,3338,3.16,3.45,2.35
rcp45diff,2030,3340,2.79,3.07,1.89
rcp45diff,2030,3341,2.47,2.92,1.71
rcp45diff,2030,3342,2.21,2.49,1.49
rcp45diff,2030,3345,1.99,2.12,1.5
rcp45diff,2030,3350,2.48,2.57,1.8
rcp45diff,2030,3351,3.16,3.37,1.89
rcp45diff,2030,3352,2.96,3.43,1.88
rcp45diff,2030,3355,2.66,2.92,1.88
rcp45diff,2030,3356,2.5,2.61,1.82
rcp45diff,2030,3357,2.31,2.25,1.75
rcp45diff,2030,3358,2.58,2.85,1.85
rcp45diff,2030,3360,3.13,3.21,1.95
rcp45diff,2030,3361,3.36,3.52,2
rcp45diff,2030,3363,2.83,3.56,1.81
rcp45diff,2030,3364,3.33,4.55,2.12
rcp45diff,2030,3370,3.82,5.34,2.19
rcp45diff,2030,3371,4.19,6,2.22
rcp45diff,2030,3373,3.4,3.79,2.12
rcp45diff,2030,3374,4.17,5.21,2.24
rcp45diff,2030,3375,3.6,4.03,2.07
rcp45diff,2030,3377,3.79,4.62,1.98
rcp45diff,2030,3378,3.54,3.96,1.92
rcp45diff,2030,3379,3.15,3.49,1.61
rcp45diff,2030,3380,4.73,5.91,2.69
rcp45diff,2030,3381,3.98,4.99,2.12
rcp45diff,2030,3384,4.6,6.2,2.55
rcp45diff,2030,3385,5.25,6.65,3
rcp45diff,2030,3387,5.68,7.41,3.52
rcp45diff,2030,3388,6.52,7.99,4.05
rcp45diff,2030,3390,7.01,8.49,3.9
rcp45diff,2030,3391,8.26,10.59,4.21
rcp45diff,2030,3392,7.33,9.56,3.92
rcp45diff,2030,3393,7.98,10.28,3.9
rcp45diff,2030,3395,8.46,10.86,4.38
rcp45diff,2030,3396,8.9,11.86,4.69
rcp45diff,2030,3400,6.58,7.27,3.75
rcp45diff,2030,3401,5.73,6.85,2.72
rcp45diff,2030,3407,3.98,5.05,1.53
rcp45diff,2030,3409,5.76,6.75,2.38
rcp45diff,2030,3412,6.42,7.2,2.72
rcp45diff,2030,3413,5.93,6.83,2.42
rcp45diff,2030,3414,7.68,8.94,3.73
rcp45diff,2030,3415,7.14,7.7,3.13
rcp45diff,2030,3418,7.41,8.15,3.38
rcp45diff,2030,3419,6.91,7.57,3.07
rcp45diff,2030,3420,7.1,7.9,3.08
rcp45diff,2030,3423,8.27,10.04,4.34
rcp45diff,2030,3424,8.83,11.35,4.73
rcp45diff,2030,3427,2.98,3.45,2.02
rcp45diff,2030,3428,2.95,3.38,1.9
rcp45diff,2030,3429,2.78,3.3,1.7
rcp45diff,2030,3430,2.65,3.3,1.43
rcp45diff,2030,3431,2.53,3.21,1.4
rcp45diff,2030,3432,2.63,3.4,1.32
rcp45diff,2030,3433,2.62,3.55,1.35
rcp45diff,2030,3434,2.7,3.73,1.55
rcp45diff,2030,3435,2.76,3.69,1.78
rcp45diff,2030,3437,2.36,2.76,1.57
rcp45diff,2030,3438,2.41,2.91,1.6
rcp45diff,2030,3440,2.4,2.8,1.73
rcp45diff,2030,3441,2.35,2.93,1.77
rcp45diff,2030,3442,2.4,3.08,1.74
rcp45diff,2030,3444,3.3,4.68,2.06
rcp45diff,2030,3446,3.53,4.89,2.09
rcp45diff,2030,3447,3.64,5,2.25
rcp45diff,2030,3448,4,5.86,2.48
rcp45diff,2030,3450,3.88,5.72,2.15
rcp45diff,2030,3451,3.82,5.58,2.34
rcp45diff,2030,3453,4.17,6.27,2.42
rcp45diff,2030,3458,2.21,2.56,1.61
rcp45diff,2030,3460,2.44,3.2,1.72
rcp45diff,2030,3461,2.94,4.01,1.94
rcp45diff,2030,3462,4.4,6.8,2.7
rcp45diff,2030,3463,4.86,7.56,2.96
rcp45diff,2030,3464,4.65,7.01,2.82
rcp45diff,2030,3465,4.6,6.8,2.7
rcp45diff,2030,3467,4.25,5.91,2.38
rcp45diff,2030,3468,3.78,4.8,2.32
rcp45diff,2030,3469,3.54,4.4,2.17
rcp45diff,2030,3472,5.38,8.36,3.25
rcp45diff,2030,3475,6,8.99,3.64
rcp45diff,2030,3477,6.14,8.6,3.96
rcp45diff,2030,3478,5.22,7.21,3.33
rcp45diff,2030,3480,7.31,9.92,4.58
rcp45diff,2030,3482,7.96,10.77,4.26
rcp45diff,2030,3483,8.48,11.23,4.43
rcp45diff,2030,3485,8.91,11.96,4.75
rcp45diff,2030,3487,9.17,12.56,5.13
rcp45diff,2030,3488,9.6,13.29,5.35
rcp45diff,2030,3489,9.93,13.72,5.84
rcp45diff,2030,3490,9.87,12.97,5.47
rcp45diff,2030,3491,9.64,13.12,5.43
rcp45diff,2030,3494,11.16,15.15,7.26
rcp45diff,2030,3496,10.99,15.18,6.6
rcp45diff,2030,3498,11.51,16.08,7.32
rcp45diff,2030,3500,11.7,16.23,7.47
rcp45diff,2030,3501,11.02,14.82,7.13
rcp45diff,2030,3505,11.56,16.05,7.46
rcp45diff,2030,3506,10.13,13.5,5.37
rcp45diff,2030,3507,10.35,14.01,6.28
rcp45diff,2030,3509,10.35,14.02,5.94
rcp45diff,2030,3512,10.03,13.02,5.3
rcp45diff,2030,3515,5.17,8.23,3.34
rcp45diff,2030,3516,6.03,9.22,3.83
rcp45diff,2030,3517,6.92,10.1,4.52
rcp45diff,2030,3518,7.03,10.13,4.63
rcp45diff,2030,3520,7.49,10.53,4.96
rcp45diff,2030,3521,3.38,4.77,1.87
rcp45diff,2030,3522,3.64,5.21,2.18
rcp45diff,2030,3523,4.41,6.46,2.86
rcp45diff,2030,3525,7.63,10.52,5.12
rcp45diff,2030,3527,8.23,11.05,5.01
rcp45diff,2030,3529,8.59,11.43,4.84
rcp45diff,2030,3530,8.88,11.8,5.06
rcp45diff,2030,3531,9.15,12.49,5.29
rcp45diff,2030,3533,9.61,13.1,5.47
rcp45diff,2030,3537,8.4,11.28,5.53
rcp45diff,2030,3540,8.91,11.63,5.34
rcp45diff,2030,3542,9.07,11.81,5.49
rcp45diff,2030,3544,9.4,12.52,5.66
rcp45diff,2030,3546,10.08,13.98,5.81
rcp45diff,2030,3549,10.83,14.76,6.5
rcp45diff,2030,3550,4.64,7.24,2.89
rcp45diff,2030,3551,5.06,7.88,3.2
rcp45diff,2030,3555,4.15,6.25,2.08
rcp45diff,2030,3556,5.46,8.45,3.44
rcp45diff,2030,3557,4.91,7.58,3.36
rcp45diff,2030,3558,5.53,8.28,3.77
rcp45diff,2030,3559,5.25,7.79,3.43
rcp45diff,2030,3561,6.06,8.57,4.07
rcp45diff,2030,3562,7.13,10,4.25
rcp45diff,2030,3563,6.65,9.4,4.24
rcp45diff,2030,3564,7.01,9.54,4.43
rcp45diff,2030,3565,6.82,9.69,4.33
rcp45diff,2030,3566,7.87,10.13,5.04
rcp45diff,2030,3567,8.16,10.65,5.29
rcp45diff,2030,3568,8.55,11.24,5.49
rcp45diff,2030,3570,6.11,9.23,3.94
rcp45diff,2030,3571,6.76,9.89,4.32
rcp45diff,2030,3572,6.79,9.78,4.32
rcp45diff,2030,3573,7.42,10.32,4.86
rcp45diff,2030,3575,8.05,10.96,5.52
rcp45diff,2030,3576,8.29,11.16,5.71
rcp45diff,2030,3579,9.1,12.03,5.69
rcp45diff,2030,3580,9.1,12.08,5.56
rcp45diff,2030,3581,9.42,12.7,5.88
rcp45diff,2030,3583,9.28,12.2,5.7
rcp45diff,2030,3584,9.28,12.24,5.64
rcp45diff,2030,3585,9.53,12.73,5.71
rcp45diff,2030,3586,9.54,12.78,5.61
rcp45diff,2030,3588,9.67,13.1,5.75
rcp45diff,2030,3589,9.67,13.1,5.75
rcp45diff,2030,3590,9.85,13.32,5.9
rcp45diff,2030,3591,9.73,13.29,5.7
rcp45diff,2030,3594,9.95,13.7,5.65
rcp45diff,2030,3595,9.63,13.2,5.43
rcp45diff,2030,3596,9.89,13.64,5.69
rcp45diff,2030,3597,10.63,14.66,6.18
rcp45diff,2030,3599,11.05,15.36,6.33
rcp45diff,2030,3607,4.72,6.5,3.29
rcp45diff,2030,3608,4.76,6.5,3.14
rcp45diff,2030,3610,4.98,6.65,2.94
rcp45diff,2030,3612,4.91,6.81,3.06
rcp45diff,2030,3614,5.1,6.79,2.94
rcp45diff,2030,3616,5.32,7.04,3.24
rcp45diff,2030,3617,5.41,7.11,3.24
rcp45diff,2030,3618,5.52,7.27,3.33
rcp45diff,2030,3620,5.84,7.83,3.56
rcp45diff,2030,3621,6.19,8.43,3.94
rcp45diff,2030,3622,6.25,8.48,4.17
rcp45diff,2030,3623,5.54,7.88,3.51
rcp45diff,2030,3624,5.67,7.88,3.67
rcp45diff,2030,3629,5.8,7.87,3.18
rcp45diff,2030,3630,5.67,8,2.93
rcp45diff,2030,3631,5.74,8.12,2.98
rcp45diff,2030,3633,6.21,8.8,3.4
rcp45diff,2030,3634,6.57,9.04,3.65
rcp45diff,2030,3635,7.08,9.53,3.99
rcp45diff,2030,3636,7.81,10.53,4.71
rcp45diff,2030,3637,7.8,10.49,4.72
rcp45diff,2030,3638,7.14,9.55,4.26
rcp45diff,2030,3639,7.08,9.41,4.42
rcp45diff,2030,3640,8.09,11.12,4.98
rcp45diff,2030,3641,8.26,11.44,4.97
rcp45diff,2030,3644,8.69,11.98,5.18
rcp45diff,2030,3646,6.6,9.24,3.58
rcp45diff,2030,3647,6.09,8.69,2.99
rcp45diff,2030,3649,7.95,10.78,4.9
rcp45diff,2030,3658,3,4.19,2.01
rcp45diff,2030,3659,3.72,5.19,2.65
rcp45diff,2030,3660,3.69,4.98,2.47
rcp45diff,2030,3662,4.3,6.03,3.19
rcp45diff,2030,3663,4.51,6.11,3.37
rcp45diff,2030,3664,4.09,5.63,2.73
rcp45diff,2030,3665,4.52,6.24,3.05
rcp45diff,2030,3666,4.19,6.02,2.46
rcp45diff,2030,3669,4.61,6.65,2.61
rcp45diff,2030,3670,4.91,7.16,2.67
rcp45diff,2030,3672,5.78,8.29,3.3
rcp45diff,2030,3673,4.92,7.02,2.84
rcp45diff,2030,3675,5.97,8.77,3.23
rcp45diff,2030,3677,6.26,9.02,3.32
rcp45diff,2030,3678,4.76,6.81,2.77
rcp45diff,2030,3682,7.78,11.39,4.35
rcp45diff,2030,3683,6.75,10.3,3.63
rcp45diff,2030,3685,8.68,12.53,5.02
rcp45diff,2030,3687,8.89,12.9,5.38
rcp45diff,2030,3688,6.56,10.18,3.74
rcp45diff,2030,3690,6.58,10.6,3.73
rcp45diff,2030,3691,4.35,6.58,2.85
rcp45diff,2030,3695,4.47,6.51,3.17
rcp45diff,2030,3697,1.71,2.14,1.28
rcp45diff,2030,3698,1.63,1.96,1.26
rcp45diff,2030,3699,0.37,0.42,0.28
rcp45diff,2030,3700,4.58,7.19,3.19
rcp45diff,2030,3701,2.66,3.66,1.83
rcp45diff,2030,3704,3.33,4.53,2.46
rcp45diff,2030,3705,4,6.41,2.56
rcp45diff,2030,3707,2.06,2.98,1.36
rcp45diff,2030,3708,4.86,8.18,3.11
rcp45diff,2030,3709,4.05,6.21,2.75
rcp45diff,2030,3711,2.08,2.76,1.76
rcp45diff,2030,3712,2.12,2.72,1.38
rcp45diff,2030,3713,2.35,2.97,1.65
rcp45diff,2030,3714,3.39,4.44,1.96
rcp45diff,2030,3715,3.55,4.88,1.98
rcp45diff,2030,3717,2.83,3.74,1.83
rcp45diff,2030,3718,3.53,4.38,2.21
rcp45diff,2030,3719,3.67,4.86,2.15
rcp45diff,2030,3720,3.66,5.13,1.88
rcp45diff,2030,3722,3.39,4.7,1.92
rcp45diff,2030,3723,2.05,2.57,1.4
rcp45diff,2030,3725,6.45,9.16,3.65
rcp45diff,2030,3726,6.78,9.53,4.07
rcp45diff,2030,3727,7.22,9.92,4.34
rcp45diff,2030,3728,7.59,10.31,4.64
rcp45diff,2030,3730,8.22,11.29,4.93
rcp45diff,2030,3732,4.68,6.81,2.68
rcp45diff,2030,3733,3.62,5.36,2.21
rcp45diff,2030,3735,5.23,7.65,3.14
rcp45diff,2030,3737,2.08,2.85,1.49
rcp45diff,2030,3738,4.04,6,3.13
rcp45diff,2030,3739,3.88,5.57,3.23
rcp45diff,2030,3740,2.15,2.91,1.65
rcp45diff,2030,3741,0.84,1.1,0.61
rcp45diff,2030,3744,1.73,2.18,1.2
rcp45diff,2030,3746,5.77,8.76,3.19
rcp45diff,2030,3747,4.57,6.86,2.7
rcp45diff,2030,3749,3.7,5.51,2.59
rcp45diff,2030,3750,2.69,3.37,1.5
rcp45diff,2030,3751,2.59,3.56,1.27
rcp45diff,2030,3752,2.75,3.32,1.52
rcp45diff,2030,3753,2.75,3.87,1.22
rcp45diff,2030,3754,2.77,3.32,1.52
rcp45diff,2030,3755,2.77,3.47,1.5
rcp45diff,2030,3756,2.65,3.65,1.31
rcp45diff,2030,3757,2.37,3.19,1.56
rcp45diff,2030,3758,2.6,3.76,1.54
rcp45diff,2030,3759,2.76,3.42,1.43
rcp45diff,2030,3760,2.64,3.4,1.42
rcp45diff,2030,3761,2.7,3.45,1.45
rcp45diff,2030,3762,2.93,4.19,1.34
rcp45diff,2030,3763,2.39,3.33,1.62
rcp45diff,2030,3764,3.24,4.59,1.94
rcp45diff,2030,3765,2.16,2.73,1.55
rcp45diff,2030,3766,1.92,2.4,1.55
rcp45diff,2030,3767,1.92,2.4,1.55
rcp45diff,2030,3770,2.57,3.58,1.5
rcp45diff,2030,3775,2.54,3.26,1.53
rcp45diff,2030,3777,2.05,2.74,1.46
rcp45diff,2030,3778,1.49,1.86,1.2
rcp45diff,2030,3779,1.32,1.42,1.08
rcp45diff,2030,3781,2.04,2.83,1.59
rcp45diff,2030,3782,2,2.69,1.61
rcp45diff,2030,3783,2.03,2.6,1.74
rcp45diff,2030,3785,2,2.82,1.35
rcp45diff,2030,3786,2,2.82,1.35
rcp45diff,2030,3787,1.9,2.8,1.25
rcp45diff,2030,3788,1.92,2.4,1.55
rcp45diff,2030,3789,1.97,2.57,1.51
rcp45diff,2030,3791,1.97,2.57,1.51
rcp45diff,2030,3792,1.94,2.32,1.67
rcp45diff,2030,3793,1.94,2.32,1.67
rcp45diff,2030,3795,2.09,2.65,1.78
rcp45diff,2030,3796,2.24,3,1.54
rcp45diff,2030,3797,1.86,2.27,1.59
rcp45diff,2030,3799,1.55,1.73,1.37
rcp45diff,2030,3802,2.23,2.74,1.51
rcp45diff,2030,3803,2.28,2.65,1.58
rcp45diff,2030,3804,2.02,2.75,1.44
rcp45diff,2030,3805,2.07,2.52,1.37
rcp45diff,2030,3806,2.04,2.78,1.44
rcp45diff,2030,3807,2.06,2.87,1.45
rcp45diff,2030,3808,1.95,2.74,1.53
rcp45diff,2030,3809,2.02,3.03,1.5
rcp45diff,2030,3810,2.09,2.86,1.64
rcp45diff,2030,3812,2.11,2.83,1.65
rcp45diff,2030,3813,2.08,2.82,1.67
rcp45diff,2030,3814,2.15,2.89,1.66
rcp45diff,2030,3815,2.13,2.88,1.67
rcp45diff,2030,3816,2.05,2.74,1.64
rcp45diff,2030,3818,1.97,2.51,1.56
rcp45diff,2030,3820,2.02,2.7,1.49
rcp45diff,2030,3821,1.92,2.42,1.41
rcp45diff,2030,3822,1.9,2.43,1.35
rcp45diff,2030,3823,1.84,2.32,1.39
rcp45diff,2030,3824,1.89,2.39,1.45
rcp45diff,2030,3825,1.61,1.74,1.24
rcp45diff,2030,3831,2,2.2,1.67
rcp45diff,2030,3832,1.79,2.03,1.7
rcp45diff,2030,3833,1.47,1.63,1.27
rcp45diff,2030,3835,1.58,1.88,1.46
rcp45diff,2030,3840,1.96,2.28,1.53
rcp45diff,2030,3842,1.72,1.97,1.45
rcp45diff,2030,3844,1.88,2.03,1.36
rcp45diff,2030,3847,2.03,2.17,1.26
rcp45diff,2030,3850,2.38,2.52,1.18
rcp45diff,2030,3851,2.05,1.9,1.24
rcp45diff,2030,3852,2.26,2.33,1.1
rcp45diff,2030,3854,2.24,2.47,1.39
rcp45diff,2030,3856,2.31,2.56,1.31
rcp45diff,2030,3857,2.47,2.71,1.4
rcp45diff,2030,3858,1.43,1.48,0.88
rcp45diff,2030,3859,2.89,3.09,1.53
rcp45diff,2030,3860,1.99,2.15,1.17
rcp45diff,2030,3862,1.47,1.65,0.9
rcp45diff,2030,3864,2.39,2.48,1.54
rcp45diff,2030,3865,2.42,2.53,1.46
rcp45diff,2030,3869,1.74,2.02,1.38
rcp45diff,2030,3870,1.34,1.47,1.25
rcp45diff,2030,3871,1.52,1.77,1.29
rcp45diff,2030,3873,1.74,1.77,1.36
rcp45diff,2030,3874,1.6,1.26,1.18
rcp45diff,2030,3875,1.97,2.28,1.38
rcp45diff,2030,3878,2.42,2.23,1.38
rcp45diff,2030,3880,2.37,2.43,1.4
rcp45diff,2030,3882,2.55,3.13,1.88
rcp45diff,2030,3885,1.56,1.98,1.11
rcp45diff,2030,3886,2.58,3.38,1.87
rcp45diff,2030,3887,2.44,2.92,1.74
rcp45diff,2030,3888,1.59,1.91,1.14
rcp45diff,2030,3889,1.75,2.06,1.34
rcp45diff,2030,3890,1.18,1.34,0.87
rcp45diff,2030,3891,0.67,0.87,0.48
rcp45diff,2030,3892,0.36,0.57,0.21
rcp45diff,2030,3893,1.97,2.57,1.39
rcp45diff,2030,3895,1.88,2.57,1.16
rcp45diff,2030,3896,1.05,1.19,0.65
rcp45diff,2030,3898,0.55,0.56,0.28
rcp45diff,2030,3900,0.43,0.42,0.22
rcp45diff,2030,3902,2.49,2.82,1.83
rcp45diff,2030,3903,2.29,2.49,1.55
rcp45diff,2030,3904,2.35,2.45,1.6
rcp45diff,2030,3909,2.39,2.65,1.58
rcp45diff,2030,3910,2.07,2.65,1.8
rcp45diff,2030,3911,1.82,2.32,1.48
rcp45diff,2030,3912,2.04,2.43,1.62
rcp45diff,2030,3913,2.36,3.1,1.55
rcp45diff,2030,3915,1.66,1.78,1.05
rcp45diff,2030,3918,1.88,1.95,1.1
rcp45diff,2030,3921,2.36,3.1,1.55
rcp45diff,2030,3933,1.75,2.2,1.33
rcp45diff,2030,3945,1.51,1.86,0.97
rcp45diff,2030,3946,1.46,1.73,0.88
rcp45diff,2030,3950,1.51,1.82,1.11
rcp45diff,2030,3951,1.47,1.84,0.88
rcp45diff,2030,3953,1.5,1.84,1.02
rcp45diff,2030,3954,1.47,1.85,0.78
rcp45diff,2030,3956,1.38,1.67,0.77
rcp45diff,2030,3957,1.4,1.58,0.9
rcp45diff,2030,3958,1.31,1.52,0.76
rcp45diff,2030,3959,1.24,1.49,0.64
rcp45diff,2030,3960,1.01,1.19,0.7
rcp45diff,2030,3962,1.25,1.38,1.04
rcp45diff,2030,3964,1.45,1.65,0.75
rcp45diff,2030,3965,1.35,1.47,0.85
rcp45diff,2030,3966,1.35,1.45,0.94
rcp45diff,2030,3967,1.34,1.5,0.8
rcp45diff,2030,3971,1.45,1.41,1.11
rcp45diff,2030,3975,2.17,2.66,1.61
rcp45diff,2030,3976,2.18,2.6,1.52
rcp45diff,2030,3977,2.05,2.55,1.64
rcp45diff,2030,3978,2.11,2.65,1.62
rcp45diff,2030,3979,1.49,1.97,0.66
rcp45diff,2030,3980,2.14,2.5,1.77
rcp45diff,2030,3981,2.06,2.73,1.56
rcp45diff,2030,3984,1.84,2.48,1.19
rcp45diff,2030,3987,1.77,2.41,1.12
rcp45diff,2030,3988,1.68,2.16,1.21
rcp45diff,2030,3995,1.46,1.98,0.57
rcp45diff,2030,3996,1.4,1.79,0.61
rcp45diff,2030,4000,0.62,1.2,-0.45
rcp45diff,2030,4005,0.52,1,-0.45
rcp45diff,2030,4006,0.62,1.2,-0.45
rcp45diff,2030,4007,0.52,1,-0.45
rcp45diff,2030,4008,0.32,0.93,-0.75
rcp45diff,2030,4009,0.52,1,-0.45
rcp45diff,2030,4010,0.52,1,-0.45
rcp45diff,2030,4011,0.52,1,-0.45
rcp45diff,2030,4012,0.32,0.93,-0.75
rcp45diff,2030,4013,0.12,0.85,-1.05
rcp45diff,2030,4014,0.12,0.85,-1.05
rcp45diff,2030,4017,0.45,1.6,-1.2
rcp45diff,2030,4018,0.38,1.25,-1.07
rcp45diff,2030,4019,0.67,2.4,-0.55
rcp45diff,2030,4020,0.57,2.15,-0.75
rcp45diff,2030,4021,0.57,2.15,-0.75
rcp45diff,2030,4022,0.57,2.15,-0.75
rcp45diff,2030,4030,0.62,1.2,-0.45
rcp45diff,2030,4031,0.5,1.23,-0.76
rcp45diff,2030,4032,0.38,1.25,-1.07
rcp45diff,2030,4034,0.38,1.25,-1.07
rcp45diff,2030,4035,0.65,1.65,-1.1
rcp45diff,2030,4036,0.62,1.98,-1.28
rcp45diff,2030,4037,0.98,2.35,-0.9
rcp45diff,2030,4051,0.72,1.4,-0.45
rcp45diff,2030,4053,0.68,1.53,-0.77
rcp45diff,2030,4054,0.68,1.53,-0.77
rcp45diff,2030,4055,1,2.23,-0.62
rcp45diff,2030,4059,0.72,1.4,-0.45
rcp45diff,2030,4060,0.72,1.4,-0.45
rcp45diff,2030,4061,1.01,2.1,-0.35
rcp45diff,2030,4064,0.72,1.4,-0.45
rcp45diff,2030,4065,0.72,1.4,-0.45
rcp45diff,2030,4066,1.01,2.1,-0.35
rcp45diff,2030,4067,1.05,1.7,-0.15
rcp45diff,2030,4068,1.05,1.7,-0.15
rcp45diff,2030,4069,1.48,3.24,-0.64
rcp45diff,2030,4070,2.41,5.75,-1.68
rcp45diff,2030,4073,1.38,2,0.15
rcp45diff,2030,4074,1.77,3.75,-0.88
rcp45diff,2030,4075,1.38,2,0.15
rcp45diff,2030,4076,1.94,4.15,-1.1
rcp45diff,2030,4077,1.86,3.7,-0.83
rcp45diff,2030,4078,2.11,4.55,-1.33
rcp45diff,2030,4101,1.05,1.7,-0.15
rcp45diff,2030,4102,0.78,1.32,-0.35
rcp45diff,2030,4103,0.94,1.45,-0.25
rcp45diff,2030,4104,1.38,2,0.15
rcp45diff,2030,4105,0.94,1.45,-0.25
rcp45diff,2030,4106,1.38,2,0.15
rcp45diff,2030,4107,0.94,1.45,-0.25
rcp45diff,2030,4108,0.94,1.45,-0.25
rcp45diff,2030,4109,1,1.84,-0.73
rcp45diff,2030,4110,1,1.84,-0.73
rcp45diff,2030,4111,0.51,0.9,-0.65
rcp45diff,2030,4112,0.53,1.35,-1.2
rcp45diff,2030,4113,0.52,1.12,-0.93
rcp45diff,2030,4114,0.64,1.67,-1.38
rcp45diff,2030,4115,1.05,2.22,-1.2
rcp45diff,2030,4116,1.05,2.22,-1.2
rcp45diff,2030,4117,0.64,1.67,-1.38
rcp45diff,2030,4118,1.15,2.6,-1.32
