file_grid,file_scenario,file_period,geo_name,cent_lat,cent_long,ensmean,ensmax,ensmin
AUS-44,rcp45,2050,6286,-34.0818603,115.0912083,1.85,2.55,1.05
AUS-44,rcp45,2050,6288,-34.2036865,115.2205895,4.71,5.6,2.75
AUS-44,rcp45,2050,6302,-31.9887116,116.6761757,45.42,50.09,40.2
AUS-44,rcp45,2050,6304,-32.1653476,116.9129619,44.89,49.97,40.32
AUS-44,rcp45,2050,6306,-32.3508571,117.1090055,43.24,48.34,38.5
AUS-44,rcp45,2050,6308,-32.5758658,117.0147595,37.41,42.34,32.19
AUS-44,rcp45,2050,6309,-32.655062,117.1450256,36.42,41.53,31.27
AUS-44,rcp45,2050,6311,-32.7828661,117.1675842,32.95,38.09,27.81
AUS-44,rcp45,2050,6312,-32.9510706,117.3438207,31.71,36.82,26.62
AUS-44,rcp45,2050,6313,-33.0864133,117.2131832,29.47,34.65,24.35
AUS-44,rcp45,2050,6315,-33.2754477,117.3459478,27.76,32.61,22.88
AUS-44,rcp45,2050,6316,-33.5279954,117.3902906,23.79,28.47,19.82
AUS-44,rcp45,2050,6317,-33.6091233,117.7013631,24.37,29.31,20.29
AUS-44,rcp45,2050,6318,-33.8784726,117.6162275,19.76,24.49,16.2
AUS-44,rcp45,2050,6320,-34.103604,117.6979409,14.45,18.62,11.78
AUS-44,rcp45,2050,6321,-34.2489447,117.4836486,12.52,16.2,10.22
AUS-44,rcp45,2050,6322,-34.3958964,117.4360217,9.64,12.57,7.88
AUS-44,rcp45,2050,6323,-34.4773319,117.5927918,8.14,10.5,7.05
AUS-44,rcp45,2050,6324,-34.6108785,117.6639613,7.34,9.14,6.18
AUS-44,rcp45,2050,6326,-34.7738763,117.7122636,6.38,7.75,5.58
AUS-44,rcp45,2050,6327,-34.8864905,117.6131865,5.18,5.85,4.6
AUS-44,rcp45,2050,6328,-34.6127546,118.4433953,9.97,12.23,8.62
AUS-44,rcp45,2050,6330,-34.9387089,117.8363618,5.5,6.38,4.85
AUS-44,rcp45,2050,6333,-34.8905568,117.1188851,5.82,6.83,5.02
AUS-44,rcp45,2050,6335,-33.9261003,118.0759626,16.67,20.88,14.17
AUS-44,rcp45,2050,6336,-33.9652969,118.571366,14.5,18.2,12.56
AUS-44,rcp45,2050,6337,-33.9597917,119.1231704,16.56,20.2,14.74
AUS-44,rcp45,2050,6338,-34.3201978,118.4595593,10.69,13.16,9.27
AUS-44,rcp45,2050,6341,-33.5595441,118.1720424,23.88,28.69,20.69
AUS-44,rcp45,2050,6343,-33.5461159,118.7870643,20.63,25.49,18.13
AUS-44,rcp45,2050,6346,-33.7344813,119.8767797,19.99,23.42,18.19
AUS-44,rcp45,2050,6348,-33.8590656,120.0895905,19.76,22.95,18.03
AUS-44,rcp45,2050,6350,-33.3045184,117.8077286,28.92,34.1,24.53
AUS-44,rcp45,2050,6351,-33.1967587,117.9374891,28.93,33.95,24.85
AUS-44,rcp45,2050,6352,-33.204132,118.1266523,30.5,35.52,26.77
AUS-44,rcp45,2050,6353,-33.0567113,118.5575925,30.66,35.68,27.37
AUS-44,rcp45,2050,6355,-33.0319403,119.2986597,34.25,39.26,31.15
AUS-44,rcp45,2050,6356,-33.0259165,119.9046804,29.57,34.34,26.79
AUS-44,rcp45,2050,6357,-32.6698744,118.7702143,44.09,49.33,40.3
AUS-44,rcp45,2050,6358,-32.4179414,118.6858754,54.9,60.62,50.45
AUS-44,rcp45,2050,6359,-32.446338,119.4561893,45.84,51.53,41.86
AUS-44,rcp45,2050,6361,-32.9688837,117.8048982,32.44,37.55,27.96
AUS-44,rcp45,2050,6363,-32.902662,118.1325584,33.54,38.68,29.75
AUS-44,rcp45,2050,6365,-32.6904547,118.1924446,41.51,46.59,37.4
AUS-44,rcp45,2050,6367,-32.4292244,118.3227308,49.85,54.85,45.72
AUS-44,rcp45,2050,6368,-32.1939149,118.4595223,53.56,59.25,49.14
AUS-44,rcp45,2050,6369,-32.0504973,118.7499825,55.29,61.7,50.77
AUS-44,rcp45,2050,6370,-32.766979,117.6094182,35.96,41,31.4
AUS-44,rcp45,2050,6372,-32.6393783,117.6954169,35.96,41,31.4
AUS-44,rcp45,2050,6373,-32.5100209,117.7392457,41.34,46.34,36.89
AUS-44,rcp45,2050,6375,-32.3212429,117.8867987,43.06,48.07,38.8
AUS-44,rcp45,2050,6383,-32.0084803,117.3957912,53.8,59.15,49.31
AUS-44,rcp45,2050,6384,-31.9740963,117.6492884,51.52,57.03,46.83
AUS-44,rcp45,2050,6385,-31.9886787,117.7333067,51.52,57.03,46.83
AUS-44,rcp45,2050,6386,-31.965714,117.8621026,51.52,57.03,46.83
AUS-44,rcp45,2050,6390,-32.6733725,116.401091,27.73,31.42,21.29
AUS-44,rcp45,2050,6391,-33.0558144,116.715618,29.38,34.03,23.64
AUS-44,rcp45,2050,6392,-33.3504304,116.7643998,27.43,31.92,21.75
AUS-44,rcp45,2050,6393,-33.5629127,116.7421767,22.22,26.7,17.07
AUS-44,rcp45,2050,6394,-33.7583242,116.9264143,21.52,26.15,16.88
AUS-44,rcp45,2050,6395,-33.9582841,117.1271506,16.57,20.72,12.83
